2020-06-26 01:06:27,945 INFO  Logger.cs: 70 - 
2020-06-26 01:09:25,204 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in New-front wheel-2
2020-06-26 01:09:25,204 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from New-power bank-1
2020-06-26 01:09:25,205 INFO  ExportHelperExtension.cs: 1142 - Found 27 in New-power bank-1
2020-06-26 01:09:25,206 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in New-power bank-1
2020-06-26 01:09:25,207 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from New-front wheel-1
2020-06-26 01:09:25,208 INFO  ExportHelperExtension.cs: 1142 - Found 39 in New-front wheel-1
2020-06-26 01:09:25,208 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in New-front wheel-1
2020-06-26 01:09:25,209 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from New-chassis-1
2020-06-26 01:09:25,210 INFO  ExportHelperExtension.cs: 1142 - Found 43 in New-chassis-1
2020-06-26 01:09:25,211 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in New-chassis-1
2020-06-26 01:09:25,211 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from New-support-1
2020-06-26 01:09:25,242 INFO  ExportHelperExtension.cs: 1142 - Found 29 in New-support-1
2020-06-26 01:09:25,243 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in New-support-1
2020-06-26 01:09:25,244 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from New-block-1
2020-06-26 01:09:25,245 INFO  ExportHelperExtension.cs: 1142 - Found 27 in New-block-1
2020-06-26 01:09:25,246 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in New-block-1
2020-06-26 01:09:25,246 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from New-support-2
2020-06-26 01:09:25,246 INFO  ExportHelperExtension.cs: 1142 - Found 29 in New-support-2
2020-06-26 01:09:25,247 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in New-support-2
2020-06-26 01:09:25,247 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from New-bot
2020-06-26 01:09:25,248 INFO  ExportHelperExtension.cs: 1142 - Found 53 in New-bot
2020-06-26 01:09:25,248 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in New-bot
2020-06-26 01:09:25,249 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2020-06-26 01:09:25,249 INFO  ExportHelperExtension.cs: 1167 - 9 components to check
2020-06-26 01:09:25,249 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from New-battery-1
2020-06-26 01:09:25,250 INFO  ExportHelperExtension.cs: 1142 - Found 27 in New-battery-1
2020-06-26 01:09:25,250 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in New-battery-1
2020-06-26 01:09:25,251 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from New-block-2
2020-06-26 01:09:25,251 INFO  ExportHelperExtension.cs: 1142 - Found 27 in New-block-2
2020-06-26 01:09:25,251 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in New-block-2
2020-06-26 01:09:25,252 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from New-front wheel-2
2020-06-26 01:09:25,252 INFO  ExportHelperExtension.cs: 1142 - Found 39 in New-front wheel-2
2020-06-26 01:09:25,253 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in New-front wheel-2
2020-06-26 01:09:25,253 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from New-power bank-1
2020-06-26 01:09:25,254 INFO  ExportHelperExtension.cs: 1142 - Found 27 in New-power bank-1
2020-06-26 01:09:25,254 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in New-power bank-1
2020-06-26 01:09:25,255 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from New-front wheel-1
2020-06-26 01:09:25,255 INFO  ExportHelperExtension.cs: 1142 - Found 39 in New-front wheel-1
2020-06-26 01:09:25,255 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in New-front wheel-1
2020-06-26 01:09:25,256 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from New-chassis-1
2020-06-26 01:09:25,256 INFO  ExportHelperExtension.cs: 1142 - Found 43 in New-chassis-1
2020-06-26 01:09:25,257 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in New-chassis-1
2020-06-26 01:09:25,258 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from New-support-1
2020-06-26 01:09:25,258 INFO  ExportHelperExtension.cs: 1142 - Found 29 in New-support-1
2020-06-26 01:09:25,259 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in New-support-1
2020-06-26 01:09:25,259 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from New-block-1
2020-06-26 01:09:25,260 INFO  ExportHelperExtension.cs: 1142 - Found 27 in New-block-1
2020-06-26 01:09:25,261 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in New-block-1
2020-06-26 01:09:25,261 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from New-support-2
2020-06-26 01:09:25,261 INFO  ExportHelperExtension.cs: 1142 - Found 29 in New-support-2
2020-06-26 01:09:25,262 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in New-support-2
2020-06-26 01:09:25,594 INFO  SwAddin.cs: 316 - Loading config tree
2020-06-26 01:09:25,599 INFO  ExportPropertyManagerExtension.cs: 597 - Starting new configuration
2020-06-26 01:09:25,603 INFO  SwAddin.cs: 321 - Showing property manager
2020-06-26 01:09:54,238 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-06-26 01:10:38,018 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-06-26 01:10:54,068 INFO  ExportPropertyManager.cs: 456 - Configuration saved
2020-06-26 01:10:54,539 INFO  ExportPropertyManager.cs: 1184 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-06-26 01:18:02,275 INFO  SwAddin.cs: 271 - Assembly export called for file New-bot
2020-06-26 01:18:02,275 INFO  SwAddin.cs: 276 - Save is required
2020-06-26 01:18:02,276 INFO  SwAddin.cs: 290 - Saving assembly
2020-06-26 01:18:03,079 INFO  SwAddin.cs: 293 - Opening property manager
2020-06-26 01:18:03,080 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from New-bot
2020-06-26 01:18:03,081 INFO  ExportHelperExtension.cs: 1142 - Found 60 in New-bot
2020-06-26 01:18:03,081 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in New-bot
2020-06-26 01:18:03,082 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2020-06-26 01:18:03,082 INFO  ExportHelperExtension.cs: 1167 - 10 components to check
2020-06-26 01:18:03,083 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from New-battery-1
2020-06-26 01:18:03,083 INFO  ExportHelperExtension.cs: 1142 - Found 27 in New-battery-1
2020-06-26 01:18:03,084 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in New-battery-1
2020-06-26 01:18:03,085 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from New-block-2
2020-06-26 01:18:03,086 INFO  ExportHelperExtension.cs: 1142 - Found 27 in New-block-2
2020-06-26 01:18:03,087 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in New-block-2
2020-06-26 01:18:03,088 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from New-front wheel-2
2020-06-26 01:18:03,122 INFO  ExportHelperExtension.cs: 1142 - Found 39 in New-front wheel-2
2020-06-26 01:18:03,124 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in New-front wheel-2
2020-06-26 01:18:03,125 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from New-power bank-1
2020-06-26 01:18:03,126 INFO  ExportHelperExtension.cs: 1142 - Found 27 in New-power bank-1
2020-06-26 01:18:03,127 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in New-power bank-1
2020-06-26 01:18:03,128 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from New-front wheel-1
2020-06-26 01:18:03,128 INFO  ExportHelperExtension.cs: 1142 - Found 39 in New-front wheel-1
2020-06-26 01:18:03,129 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in New-front wheel-1
2020-06-26 01:18:03,130 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from New-chassis-1
2020-06-26 01:18:03,131 INFO  ExportHelperExtension.cs: 1142 - Found 43 in New-chassis-1
2020-06-26 01:18:03,132 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in New-chassis-1
2020-06-26 01:18:03,133 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from New-support-1
2020-06-26 01:18:03,134 INFO  ExportHelperExtension.cs: 1142 - Found 29 in New-support-1
2020-06-26 01:18:03,135 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in New-support-1
2020-06-26 01:18:03,136 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from New-block-1
2020-06-26 01:18:03,137 INFO  ExportHelperExtension.cs: 1142 - Found 27 in New-block-1
2020-06-26 01:18:03,138 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in New-block-1
2020-06-26 01:18:03,139 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from New-support-2
2020-06-26 01:18:03,140 INFO  ExportHelperExtension.cs: 1142 - Found 29 in New-support-2
2020-06-26 01:18:03,141 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in New-support-2
2020-06-26 01:18:03,142 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from Part1^New-bot-1
2020-06-26 01:18:03,143 INFO  ExportHelperExtension.cs: 1142 - Found 24 in Part1^New-bot-1
2020-06-26 01:18:03,144 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in Part1^New-bot-1
2020-06-26 01:18:03,144 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from New-bot
2020-06-26 01:18:03,145 INFO  ExportHelperExtension.cs: 1142 - Found 60 in New-bot
2020-06-26 01:18:03,146 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in New-bot
2020-06-26 01:18:03,147 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2020-06-26 01:18:03,147 INFO  ExportHelperExtension.cs: 1167 - 10 components to check
2020-06-26 01:18:03,149 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from New-battery-1
2020-06-26 01:18:03,150 INFO  ExportHelperExtension.cs: 1142 - Found 27 in New-battery-1
2020-06-26 01:18:03,151 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in New-battery-1
2020-06-26 01:18:03,151 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from New-block-2
2020-06-26 01:18:03,152 INFO  ExportHelperExtension.cs: 1142 - Found 27 in New-block-2
2020-06-26 01:18:03,153 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in New-block-2
2020-06-26 01:18:03,154 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from New-front wheel-2
2020-06-26 01:18:03,155 INFO  ExportHelperExtension.cs: 1142 - Found 39 in New-front wheel-2
2020-06-26 01:18:03,156 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in New-front wheel-2
2020-06-26 01:18:03,156 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from New-power bank-1
2020-06-26 01:18:03,157 INFO  ExportHelperExtension.cs: 1142 - Found 27 in New-power bank-1
2020-06-26 01:18:03,158 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in New-power bank-1
2020-06-26 01:18:03,158 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from New-front wheel-1
2020-06-26 01:18:03,159 INFO  ExportHelperExtension.cs: 1142 - Found 39 in New-front wheel-1
2020-06-26 01:18:03,160 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in New-front wheel-1
2020-06-26 01:18:03,161 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from New-chassis-1
2020-06-26 01:18:03,161 INFO  ExportHelperExtension.cs: 1142 - Found 43 in New-chassis-1
2020-06-26 01:18:03,162 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in New-chassis-1
2020-06-26 01:18:03,162 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from New-support-1
2020-06-26 01:18:03,163 INFO  ExportHelperExtension.cs: 1142 - Found 29 in New-support-1
2020-06-26 01:18:03,164 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in New-support-1
2020-06-26 01:18:03,165 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from New-block-1
2020-06-26 01:18:03,166 INFO  ExportHelperExtension.cs: 1142 - Found 27 in New-block-1
2020-06-26 01:18:03,167 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in New-block-1
2020-06-26 01:18:03,167 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from New-support-2
2020-06-26 01:18:03,168 INFO  ExportHelperExtension.cs: 1142 - Found 29 in New-support-2
2020-06-26 01:18:03,169 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in New-support-2
2020-06-26 01:18:03,170 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Part1^New-bot-1
2020-06-26 01:18:03,171 INFO  ExportHelperExtension.cs: 1142 - Found 24 in Part1^New-bot-1
2020-06-26 01:18:03,171 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in Part1^New-bot-1
2020-06-26 01:18:03,290 INFO  SwAddin.cs: 316 - Loading config tree
2020-06-26 01:18:03,294 INFO  Serialization.cs: 275 - URDF Configuration found
